MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","강릉","청소년","출장","13","관리자","참가","20240712","M","149.5","49.2","24.6","74.0","79","119","19","22.5",,"43","1.8","20","0.452","51.160","16","51.896","22.0",,"24",,"160",,,,,,"45.7",,"39.4",,,,,,,,,,,,,,,,,
"1","부천","성인","일반","56","관리자","참가","20240712","F","159.7","60.3","29.2",,"50","103","21.8","25.1",,,"-0.8",,,,,,"23.6","24",,,"90",,,,,,"41.6",,,"52","99","120",,"35.3",,,,,"0.423",,,,,,,
"4","서구(대전)","성인","일반","20","관리자","참가","20240712","F","166.9","57.1","25.2",,"63","101","22.6","24.8",,,"5.7",,,,,,"20.5","38",,"11.23","185",,,,,,"43.4",,,"95","149","174",,"36.3",,,,,,,,,,,,
"3","KSPO송파(출장A)","성인","출장","26","관리자","참가","20240712","F","167.9","55.8","25",,"61","106","30.7","32.5",,,"8.1",,,,,,"19.8","30",,,,,,,,,"58.2",,,,,,,,"108","38.9",,,"0.360","0.452",,,,,,
"1","강릉","청소년","출장","13","관리자","참가","20240712","M","166.2","60.9","16.8","74.1","79","119","31.7","31.7",,"41","2.9","20.15","0.539","56.426","10","56.886","22.0",,"27",,"207",,,,,,"52.1",,"40.0",,,,,,,,,,,,,,,,,
"4","남구(부산)","성인","출장","43","관리자","3등급","20240712","F","172.4","61.5","18.8",,"66","99","32.6","33.4",,,"14.5",,,,,,"20.7","32",,,,,,,,,"54.3",,,,,,,,"71","39.3",,,"0.326","0.501",,,,,,
"2","KSPO대구(출장B)","성인","출장","26","관리자","참가","20240712","M","181","76.6","16.6",,"74","129","46.8","50.9",,,"4.9",,,,,,"23.4","44",,"10.1",,,,,,,"66.4",,,,,,,,"104","45.8",,,,"0.552",,,,,,
"1","창원","성인","일반","31","관리자","3등급","20240712","F","161","53.4","18.1","70","64","107","28.7","25.9",,,"19.5",,,,,,"20.6","28",,,"138",,,,,,"53.7",,,,,,,,"75","41.9",,,"0.386",,,,,,,
"1","군산","성인","일반","41","관리자","참가","20240712","M","171.6","80.2","26.1","86.5","93","141","39.4","45.6",,,"8.4",,,,,,"27.2","41","35",,"214",,,,,,"56.9",,"38.1",,,,,,,,,,"0.349",,,,,,,
"1","동작","청소년","일반","18","관리자","3등급","20240712","M","174.8","67.2","13.8","73","86","119","41.9","48",,"43","8.9","16.81","0.639","49.036","4","49.220","22.0",,,,,,,,,,"71.4",,,"78","101","116",,"51.0",,,,,,,,,,,,
"2","목포","성인","일반","29","관리자","참가","20240712","M","175.9","89.2","26.6","102.5","90","141","54.3","55.2",,,"4.9",,,,,,"28.8","46",,,"221",,,,,,"61.9",,,,,,,,"136","37.2",,,"0.408",,,,,,,
"2","동해","성인","일반","28","관리자","참가","20240712","M","172","90.2","29.9",,"89","123","43.7","48.1",,,"2.6",,,,,,"30.5","34",,,,,,,,,"53.3",,,"99","118","135","163","38.9",,,,,"0.403","0.466",,,,,,
"4","성동","유아기","출장","68","관리자","참가","20240712","M","112.7","20.4",,,,,"6.3","6","8",,"17",,,,,,"16.1",,"86",,"113",,,,,,"30.9",,,,,,,,,,,,,,,,,"8","19.32",
"3","창원마산회원","성인","일반","33","관리자","참가","20240712","M","168.6","72.7","25.4","92","99","141","33.8","45.4",,,"8",,,,,,"25.6","42",,,"220",,,,,,"62.4",,,,,,,,"127","40.7",,,"0.332",,,,,,,
"2","목포","성인","일반","29","관리자","참가","20240712","M","178.5","74.2","15.8","88.5","98","133","39.1","46.4",,,"4.2",,,,,,"23.3","46",,,"191",,,,,,"62.5",,,,,,,,"108","44.9",,,"0.336",,,,,,,
"1","강릉","청소년","출장","13","관리자","참가","20240712","F","155.5","44.9","27.4","62","80","120","18.1","16",,"30","23.9","25.59","0.353","58.767","10","59.227","18.6",,"10",,"133",,,,,,"40.3",,"33.5",,,,,,,,,,,,,,,,,
"1","KSPO송파","성인","일반","19","관리자","참가","20240712","M","170.2","64.2","16.4",,"65","124","41.1","42.7",,,"20.3",,,,,,"22.2","37",,,,,,,,,"66.5",,,,,,,,"130","45.7",,,"0.315","0.587",,,,,,
"2","청주","청소년","일반","18","관리자","3등급","20240712","M","175.7","64.4","14.4","78.7","81","139","45.1","43",,"52","12.3","17.12","0.589","44.979","5","45.209","20.9",,"45",,,,,,,,"70.0",,"44.4",,,,,,,,,,,,,,,,,
"4","성동","유아기","출장","75","관리자","참가","20240712","M","116.2","22.6",,,,,"8.5","9","25",,"15",,,,,,"16.7",,"86",,"118",,,,,,"39.8",,,,,,,,,,,,,,,,,"6","20.03",
"5","목포","성인","일반","43","관리자","3등급","20240712","M","176.6","80.6","19.3","85.7","82","123","44.5","47.8",,,"5.3",,,,,,"25.8","40",,,"207",,,,,,"59.3",,,,,,,,"88","42.8",,,"0.272",,,,,,,
"4","세종","어르신","일반","69","관리자","참가","20240712","F","155.8","51.8","28.7","73","77","121","24.2","23.4",,,"7.9",,,,,,"21.3",,,,,"19","620",,"4.68","18.75","46.7",,,,,,,,,,,,,,,,,,,"24.2"
"1","강릉","청소년","출장","13","관리자","참가","20240712","F","147.8","41.9","21.8","62.0","80","120","21.5","25.4",,"19","3.0","19.75","0.439","50.281","4","50.465","19.2",,"26",,"120",,,,,,"60.6",,"36.3",,,,,,,,,,,,,,,,,
"3","성동","유아기","출장","67","관리자","2등급","20240712","F","105","16.6",,,,,"6.5","8","8",,"14",,,,,,"15.1",,"65",,"82",,,,,,"48.2",,,,,,,,,,,,,,,,,"9","22.15",
"1","남구(부산)","성인","출장","63","관리자","3등급","20240712","M","170.9","72.3","26.1",,"97","146","42.1","44.3",,,"18.1",,,,,,"24.8","53",,,,,,,,,"61.3",,,,,,,,"119","34.7",,,"0.397","0.452",,,,,,
"4","목포","성인","일반","47","관리자","3등급","20240712","M","180.1","81","19.2","91.1","95","148","53.3","48.9",,,"24",,,,,,"25.0","33",,,"240",,,,,,"65.8",,,,,,,,"90","41.7",,,"0.335",,,,,,,
"2","삼척","성인","일반","45","관리자","3등급","20240712","M","179.2","67.5","12.6",,"70","110","37.6","37.2",,,"14.8",,,,,,"21.0","34",,"11.25","218",,,,,,"55.7",,,,,,,,"67","48.5",,,,,,,,,,
"4","성동","유아기","출장","78","관리자","참가","20240712","M","121.3","29.9",,,,,"10","8.5","12",,"8",,,,,,"20.3",,"66",,"98",,,,,,"33.4",,,,,,,,,,,,,,,,,"10","15.14",
"1","성동","유아기","출장","59","관리자","참가","20240712","M","107.4","18.8",,,,,"7","7.5","0",,"16",,,,,,"16.3",,"30",,"60",,,,,,"39.9",,,,,,,,,,,,,,,,,"10","26.70",
"8","동구(부산)","어르신","일반","67","관리자","3등급","20240712","M","170.3","62.60","10.3","74.5","73","135","43.7","43.7",,,"3.4",,,,,,"21.6",,,,,"29",,"131","4.2","15.9","69.8",,,,,,,,,,,,,,,,,,,"43.7"
"2","성남","성인","일반","22","관리자","2등급","20240712","F","169.8","54.9","23.7",,"72","124","26.5","28.5",,,"25.0",,,,,,"19.0","31",,,"151",,,,,,"51.9",,,,,,,,"112","39.6",,,"0.409",,,,,,,
"2","성동","유아기","출장","59","관리자","2등급","20240712","M","107.8","18.4",,,,,"10","8.5","20",,"19",,,,,,"15.8",,"46",,"106",,,,,,"54.3",,,,,,,,,,,,,,,,,"10","26.98",
"1","남구(부산)","어르신","출장","66","관리자","2등급","20240712","M","177.7","62.3","20.9",,"74","99","31.9","36.3",,,"7",,,,,,"19.7",,,,,"30",,"173","5.09","20.63","58.3",,,,,,,,,,,,,,,,,,,"36.3"
"1","청주","청소년","일반","18","관리자","참가","20240712","M","177.1","73","20.7","83.1","49","104","40.7","39.9",,"45","-14.8","21.12","0.514","45.540","10","46.000","23.3",,"35",,,,,,,,"55.8",,"41.2",,,,,,,,,,,,,,,,,
"1","성동","유아기","출장","56","관리자","참가","20240712","F","112.8","22",,,,,"5","7","3",,"9",,,,,,"17.3",,"43",,"82",,,,,,"31.8",,,,,,,,,,,,,,,,,"10","23.51",
"1","고양","성인","일반","43","관리자","참가","20240712","M","174.9","79.3","27.6",,"89","142","42.3","52.1",,,"6.7",,,,,,"25.9","22",,,,,,,,,"65.7",,,,,,,,"117","38.7",,,"0.369","0.459",,,,,,
"2","고양","성인","일반","36","관리자","참가","20240712","M","177.5","87.6","22.8",,"84","135","53.9","55.9",,,"7.9",,,,,,"27.8","33","14",,"215",,,,,,"63.8",,"32.4",,,,,,,,,,"0.364",,,,,,,
"2","성동","유아기","출장","62","관리자","2등급","20240712","M","106","18.8",,,,,"12","11","21",,"12",,,,,,"16.7",,"62",,"106",,,,,,"63.8",,,,,,,,,,,,,,,,,"9","19.15",
"2","성동","유아기","출장","63","관리자","참가","20240712","F","100.3","15.3",,,,,"5.5","6","10",,"17",,,,,,"15.2",,"0",,"45",,,,,,"39.2",,,,,,,,,,,,,,,,,"14","30.20",
"9","세종","성인","일반","62","관리자","참가","20240712","F","154.2","55.4","31.2","78.3","68","100","25.7","24.1",,,"9.1",,,,,,"23.3","7","8","15.2","113",,,,,,"46.4",,"28.2",,,,,,,,,,,,,,,,,
"6","서대문","성인","일반","29","관리자","3등급","20240712","M","181.7","76.7","16.5",,"60","109","50.3","44.8",,,"12.4",,,,,,"23.2","44",,"10.69","218",,,,,,"65.6",,,"84","101","117",,"46.1",,,,,,,,,,,,
"2","성남","성인","일반","26","관리자","참가","20240712","F","170.3","48.0","26.7",,"75","115","25.6","25.6",,,"24.0",,,,,,"16.6","12",,,,,,,,,"53.3",,,"92","121","158",,"38.4",,,,,"0.404","0.452",,,,,,
"4","북구(광주)","성인","일반","19","관리자","1등급","20240712","F","165.0","57.2","29.4","71.9","74","114","26.4","29.4",,,"22.8",,,,,,"21.0","42",,,"187",,,,,,"51.4",,,,,,,,"128","37.1",,,"0.305",,,,,,,
"2","서구(대전)","성인","일반","23","관리자","3등급","20240712","M","182.6","75.3","13.3",,"70","131","58.3","64",,,"19.6",,,,,,"22.6","42","59",,"233",,,,,,"85.0",,"45.7",,,,,,,,,,"0.249",,,,,,,
"4","강북","어르신","일반","68","관리자","2등급","20240712","M","159.5","68.00","27.4","90","89","159","39.5","40.2",,,"10",,,,,,"26.7",,,,,"31",,"154","3.8","15.9","59.1",,,,,,,,,,,,,,,,,,,"40.2"
"2","성동","유아기","출장","57","관리자","3등급","20240712","F","107.4","16",,,,,"7","6.5","3",,"10",,,,,,"13.9",,"65",,"88",,,,,,"43.8",,,,,,,,,,,,,,,,,"9","32.68",
"4","제주","성인","일반","33","관리자","참가","20240712","M","174.2","63.3","16","75.3","76","124","31.3","35.2",,,"3.9",,,,,,"20.9","46",,,"201",,,,,,"55.6",,,,,,,,"85","49.3",,,"0.364",,,,,,,
"1","강북","성인","일반","59","관리자","3등급","20240712","M","165.9","64.80","21.0","79","93","158","36.6","43.6",,,"15.6",,,,,,"23.5","38","23",,"179",,,,,,"67.3",,"36.3",,,,,,,,,,"0.355",,,,,,,
"1","동구(부산)","성인","일반","28","관리자","참가","20240712","F","168.7","55.5","28","76","76","108","27.3","28.8",,,"2.2",,,,,,"19.5","24",,,"178",,,,,,"51.9",,,,,,,,"117","37.6",,,"0.372",,,,,,,
"1","계룡","성인","일반","19","관리자","참가","20240712","F","158.1","50.3","32.8",,"78","122","20.4","13.8",,,"9.1",,,,,,"20.1","24","31","12.06","134",,,,,,"40.6",,"37.8",,,,,,,,,,,,,,,,,
"2","진천","성인","일반","22","관리자","참가","20240712","F","161.6","66.5","34.3","74","74","122","27.1","33.9",,,"8.2",,,,,,"25.5","54","21","12.224","172",,,,,,"51.0",,"32.1",,,,,,,,,,,,,,,,,
"3","충주","성인","일반","20","관리자","참가","20240712","M","170.7","82.5","38.5","97","77","119","39.8","41.3",,,"1.9",,,,,,"28.3","36","15","11.24",,,,,,,"50.1",,"34.8",,,,,,,,,,,"0.492",,,,,,
"4","세종","성인","일반","63","관리자","참가","20240712","F","160.7","65.2","35.6","87.1","66","148","26.3","26.8",,,"19.1",,,,,,"25.2","20","6","18.57","110",,,,,,"41.1",,"26.1",,,,,,,,,,,,,,,,,
"1","KSPO송파(출장A)","성인","출장","38","관리자","2등급","20240712","F","157.4","60.8","33.9",,"77","120","29.5","29.7",,,"29.4",,,,,,"24.5","35",,,,,,,,,"48.8",,,,,,,,"114","33.7",,,"0.325","0.427",,,,,,
"1","KSPO송파(출장A)","성인","출장","29","관리자","1등급","20240712","F","158.1","53.2","22.3",,"51","106","23.5","30",,,"26.4",,,,,,"21.3","34",,,,,,,,,"56.4",,,,,,,,"109","37.9",,,"0.440","0.477",,,,,,
"1","사상","성인","일반","19","관리자","참가","20240712","M","174","60","15.4","75.7","62","112","40.9","43.6",,,"2.4",,,,,,"19.8","37","49","10.37","224",,,,,,"72.7",,"46.1",,,,,,,,,,,,,,,,,
"1","안동","성인","일반","21","관리자","참가","20240712","F","155.4","84.1","46.5","106","70","117","29","31.6",,,"9.9",,,,,,"34.8","17",,"11.75","157",,,,,,"37.6",,,,,,,,"140","27.8",,,,,,,,,,
"1","수원","성인","일반","32","관리자","참가","20240712","M","177","72.9","22.8","76","63","103","41.1","44.9",,,"-4.9",,,,,,"23.3","46",,,"203",,,,,,"61.6",,,,,,,,"108","44.3",,,"0.379",,,,,,,
"2","부천","어르신","일반","72","관리자","참가","20240712","M","167.4","60.7","15.0",,"71","118","31.6","30.6",,,"-2.2",,,,,,"21.7",,,,,"23",,"128","4.95","19.30","52.1",,,,,,,,,,,,,,,,,,,"31.6"
"1","수원","성인","일반","33","관리자","참가","20240712","F","162.1","58.8","36","74","59","100","22.8","22.9",,,"8.8",,,,,,"22.4","8",,,"136",,,,,,"38.9",,,,,,,,"97","37.7",,,"0.369",,,,,,,
"1","수원","성인","일반","24","관리자","참가","20240712","F","171","61.2","30.7","69","64","107","23.1","27.8",,,"17",,,,,,"20.9","20",,,,,,,,,"45.4",,,"100","120","153",,"35.9",,,,,"0.521","0.373",,,,,,
"1","화성","유아기","출장","55","관리자","참가","20240712","F","108.8","16.5",,,,,"8","9.5","9",,"6.5",,,,,,"13.9",,"46",,"105",,,,,,"57.6",,,,,,,,,,,,,,,,,"8.7","29.58",
"1","무안","유아기","출장","59","관리자","참가","20240712","F","107.7","16.2",,,,,"4","5","10",,"2",,,,,,"14.0",,"100",,"72",,,,,,"30.9",,,,,,,,,,,,,,,,,"9.44","24.81",
"2","무안","유아기","출장","74","관리자","참가","20240712","M","120.8","28.3",,,,,"9","10","10",,"6",,,,,,"19.4",,"62",,"112",,,,,,"35.3",,,,,,,,,,,,,,,,,"8.53","23.78",
"2","무안","유아기","출장","62","관리자","참가","20240712","M","107.1","16.1",,,,,"3","3","4",,"2",,,,,,"14.0",,"36",,"68",,,,,,"18.6",,,,,,,,,,,,,,,,,"10.60","32.54",
"1","무안","유아기","출장","70","관리자","참가","20240712","M","114.2","25.6",,,,,"5","6","10",,"11.5",,,,,,"19.6",,"100",,"105",,,,,,"23.4",,,,,,,,,,,,,,,,,"8.43","24.77",
"2","무안","유아기","출장","74","관리자","3등급","20240712","M","115","24.8",,,,,"11","10","10",,"15",,,,,,"18.8",,"69",,"126",,,,,,"44.4",,,,,,,,,,,,,,,,,"7.43","22.64",
"2","무안","유아기","출장","68","관리자","참가","20240712","M","115.3","21.3",,,,,"6","5","10",,"6",,,,,,"16.0",,"9",,"85",,,,,,"28.2",,,,,,,,,,,,,,,,,"10.38","26.91",
"2","무안","유아기","출장","75","관리자","참가","20240712","M","117.1","22.8",,,,,"7","7","12",,"7.4",,,,,,"16.6",,"100",,"110",,,,,,"30.7",,,,,,,,,,,,,,,,,"8.38","23.01",
"1","무안","유아기","출장","66","관리자","참가","20240712","M","111.9","20.5",,,,,"3","6","10",,"5",,,,,,"16.4",,"76",,"107",,,,,,"29.3",,,,,,,,,,,,,,,,,"11.18","24.69",
"1","천안","청소년","출장","17","관리자","1등급","20240712","F","159.5","55.9","27.6",,"47","106","25.9","29.7",,"42","26.8","19.41",,"54.778","7","55.100","22.0",,"46",,"217",,,,,,"53.1",,"39.0",,,,,,,,,,,,,,,,,
"1","무안","유아기","출장","52","관리자","참가","20240712","M","101.4","16.7",,,,,"2","2","1",,"9",,,,,,"16.2",,"10",,"55",,,,,,"12.0",,,,,,,,,,,,,,,,,"13.22","60",
"2","무안","유아기","출장","67","관리자","3등급","20240712","M","106.2","17.5",,,,,"5","8","9",,"13",,,,,,"15.5",,"100",,"110",,,,,,"45.7",,,,,,,,,,,,,,,,,"8.16","23.21",
"1","무안","유아기","출장","48","관리자","참가","20240712","F","107.9","20.7",,,,,"5","5","1",,"14",,,,,,"17.8",,"15",,"73",,,,,,"24.2",,,,,,,,,,,,,,,,,"10.19","34.14",
"1","무안","유아기","출장","50","관리자","참가","20240712","M","103.2","20.1",,,,,"2","2","7",,"4",,,,,,"18.9",,"20",,"60",,,,,,"10.0",,,,,,,,,,,,,,,,,"13.44","33.13",
"1","무안","유아기","출장","52","관리자","참가","20240712","F","104.5","17.5",,,,,"3","4","10",,"12",,,,,,"16.0",,"23",,"75",,,,,,"22.9",,,,,,,,,,,,,,,,,"10.06","31.75",
"2","무안","유아기","출장","60","관리자","참가","20240712","M","109.7","18",,,,,"5","7","10",,"9.5",,,,,,"15.0",,"38",,"88",,,,,,"38.9",,,,,,,,,,,,,,,,,"8.41","27.92",
"1","무안","유아기","출장","53","관리자","참가","20240712","M","103.5","17.3",,,,,"6","5","1",,"9",,,,,,"16.1",,"47",,"105",,,,,,"34.7",,,,,,,,,,,,,,,,,"10.28","38.83",
"2","무안","유아기","출장","71","관리자","참가","20240712","M","120.9","25.1",,,,,"4","8","10",,"3",,,,,,"17.2",,"100",,"110",,,,,,"31.9",,,,,,,,,,,,,,,,,"9.03","24.50",
"1","무안","유아기","출장","58","관리자","참가","20240712","M","102.9","17.5",,,,,"5","4","8",,"1",,,,,,"16.5",,"13",,"77",,,,,,"28.6",,,,,,,,,,,,,,,,,"10.03","29.63",
"1","무안","유아기","출장","56","관리자","참가","20240712","F","102","17.1",,,,,"5","3","10",,"18",,,,,,"16.4",,"100",,"91",,,,,,"29.2",,,,,,,,,,,,,,,,,"9.34","29.24",
"1","무안","유아기","출장","53","관리자","참가","20240712","F","100.8","13.8",,,,,"3","5","10",,"7",,,,,,"13.6",,"23",,"90",,,,,,"36.2",,,,,,,,,,,,,,,,,"9.75","27.28",
"1","남원","성인","일반","27","관리자","참가","20240713","F","161.4","72.9","32.5","81.2","65","108","26.3","25.5",,,"12.2",,,,,,"28.0","19",,,"124",,,,,,"36.1",,,,,,,,"89","36.2",,,"0.349",,,,,,,
"2","KSPO아산","성인","일반","25","관리자","참가","20240713","F","169","47.7","26.1","63","56","104","20.9","22.8",,,"8.6",,,,,,"16.7","6",,,,,,,,,"47.8",,,,,,,,"125","39.1",,,"0.373","0.417",,,,,,
"1","구미","성인","일반","27","관리자","참가","20240713","M","183.4","112.1","35.4","122.1","96","149","45.1","53.3",,,"-17.5",,,,,,"33.3","0",,,,,,,,,"47.5",,,"91","142","169","188","30.7",,,,,"0.449","0.368",,,,,,
"2","청주","성인","일반","23","관리자","참가","20240713","M","171.6","55.6","30.8","78.3","62","121","27.8","29.7",,,"-14.7",,,,,,"18.9","30",,,"175",,,,,,"53.4",,,,,,,,"146","44.3",,,"0.266",,,,,,,
"2","세종","성인","일반","50","관리자","1등급","20240713","M","173.7","63","7.9","75.5","83","120","47.5","56.2",,,"21.7",,,,,,"20.9","59","51","10.53","229",,,,,,"89.2",,"43.6",,,,,,,,,,,,,,,,,
"1","KSPO송파","성인","일반","36","관리자","2등급","20240713","F","152.7","45.4","22.7","70.2","55","100","22.8","23.4",,,"26.3",,,,,,"19.5","28",,,,,,,,,"51.5",,,,,,,,"94","39.9",,,"0.389","0.442",,,,,,
"1","KSPO송파","성인","일반","19","관리자","2등급","20240713","M","177.3","71.2","14.4","77.3","66","129","48.4","61.9",,,"26",,,,,,"22.6","59",,"9.31","279",,,,,,"86.9",,,,,,,,"111","47.5",,,,,,,,,,
"1","서구(대전)","성인","일반","51","관리자","참가","20240713","F","163.1","58.8","36.2",,"80","131","20.3","24.2",,,"10.9",,,,,,"22.1","12",,,,,,,,,"41.2",,,"77","125","144",,"34.0",,,,,"0.367","0.390",,,,,,
"1","서구(대전)","성인","일반","19","관리자","참가","20240713","M","167.1","81.2","39.4",,"77","122","32.8","38.6",,,"7.4",,,,,,"29.1","24",,,"202",,,,,,"47.5",,,,,,,,"120","43.1",,,"0.378",,,,,,,
"8","세종","어르신","일반","73","관리자","1등급","20240713","F","154.3","57","34","80.9","80","121","21.8","22.8",,,"18.1",,,,,,"23.9",,,,,"26","605",,"5.79","22.82","40.0",,,,,,,,,,,,,,,,,,,"22.8"
"1","KSPO대구","성인","일반","49","관리자","3등급","20240713","F","157.8","60.4","37.4","80.5","86","140","26.6","29.1",,,"11.7",,,,,,"24.3","17",,,,,,,,,"48.2",,,"89","114","148",,"31.2",,,,,"0.44","0.389",,,,,,
"3","세종","어르신","일반","67","관리자","1등급","20240713","F","158.3","55.4","28.4","78.2","79","117","23.2","24.3",,,"23.7",,,,,,"22.1",,,,,"24","645",,"5.31","20.31","43.9",,,,,,,,,,,,,,,,,,,"24.3"
"1","KSPO대구","성인","일반","49","관리자","참가","20240713","F","158.1","59.8","30.9","75.6","81","139","22.5","26",,,"7.4",,,,,,"23.9","35",,"14.5",,,,,,,"43.5",,,"102","128","158",,"30.4",,,,,,"0.364",,,,,,
"1","KSPO광주","성인","일반","26","관리자","참가","20240713","F","164.4","62.9","30.9","76.0","60","104","23.6","25.4",,,"8.8",,,,,,"23.3","36",,,,,,,,,"40.4",,,,,,,,"101","37.7",,,"0.315","0.449",,,,,,
"1","천안","성인","일반","24","관리자","3등급","20240713","M","179.4","70.1","14.8",,"60","122","47.5","53",,,"6.5",,,,,,"21.8","55",,,"241",,,,,,"75.6",,,,,,,,"81","51.0",,,"0.324",,,,,,,
"4","KSPO광주","성인","일반","51","관리자","3등급","20240713","M","177.1","82.5","20.6","86.8","62","114","39.4","42.4",,,"13.7",,,,,,"26.3","42","32","11.35",,,,,,,"51.4",,"36.2",,,,,,,,,,,"0.530",,,,,,
"10","남구(부산)","성인","일반","31","관리자","2등급","20240713","M","191.4","73.80","14.4","77.2","83","119","51.9","51.6",,,"15.5",,,,,,"20.1","43",,,"239",,,,,,"70.3",,,,,,,,"100","46.6",,,"0.295",,,,,,,
"1","천안","성인","일반","22","관리자","3등급","20240713","F","165.7","47.1","23.4",,"68","107","26.9","25.3",,,"10.3",,,,,,"17.2","36",,,"170",,,,,,"57.1",,,,,,,,"91","43.7",,,"0.339",,,,,,,
"2","남구(부산)","성인","일반","28","관리자","참가","20240713","M","174.1","69.70","19.6","80.7","96","147","43","47",,,"3.2",,,,,,"23.0","45",,,"224",,,,,,"67.4",,,,,,,,"107","45.9",,,"0.286",,,,,,,
"7","KSPO대구","성인","일반","25","관리자","참가","20240713","F","166.7","49.7","21","69.7","58","109","25.1","30.2",,,"-3.5",,,,,,"17.9","23",,,"148",,,,,,"60.8",,,,,,,,"110","40.2",,,"0.336",,,,,,,
"1","남구(부산)","성인","일반","20","관리자","3등급","20240713","M","172.7","78.60","19.7","80.7","87","148","46","51.9",,,"26.2",,,,,,"26.4","59",,,,,,,,,"66.0",,,,,,,,"133","42.0",,,"0.296","0.638",,,,,,
"1","남구(부산)","성인","일반","57","관리자","3등급","20240713","F","154.4","53.20","25.4","74.6","68","157","30.7","29.4",,,"15",,,,,,"22.3","41",,,,,,,,,"57.7",,,,,,,,"125","30.4",,,"0.392","0.365",,,,,,
"1","남구(부산)","성인","일반","26","관리자","3등급","20240713","F","156.6","44.80","20.5","67.9","73","116","24.9","30.1",,,"12.6",,,,,,"18.3","33",,,"147",,,,,,"67.2",,,,,,,,"110","40.3",,,"0.277",,,,,,,
"5","KSPO광주","성인","일반","52","관리자","2등급","20240713","M","168.6","61.4","18.1","78","84","139","39","43.2",,,"9.9",,,,,,"21.6","40",,,"193",,,,,,"70.4",,,,,,,,"107","41.4",,,"0.352",,,,,,,
